ID_match,number_of_turn,last_move_played_by,current_player_turn,wQ_moves,wS1_moves,wB1_moves,wG1_moves,wA1_moves,wS2_moves,wB2_moves,wG2_moves,wA2_moves,wG3_moves,wA3_moves,bQ_moves,bS1_moves,bB1_moves,bG1_moves,bA1_moves,bS2_moves,bB2_moves,bG2_moves,bA2_moves,bG3_moves,bA3_moves,result
1737482941,124,Black,White,2,2,6,2,0,2,4,3,0,1,37,4,0,4,2,39,4,6,1,37,2,36,Black
1737482941,125,White,Black,2,2,3,2,0,2,4,3,0,1,37,4,0,4,2,40,4,6,1,38,2,39,Black
1737482941,126,Black,White,2,2,3,2,0,2,4,3,41,1,38,4,0,4,2,41,4,6,1,38,2,0,Black
1737482941,127,White,Black,2,2,3,2,0,2,4,3,41,1,41,4,0,4,2,43,4,6,2,40,2,0,Black
1737482941,128,Black,White,2,2,3,2,0,2,4,3,41,1,43,4,0,4,2,43,4,6,2,40,2,42,Black
1737482941,129,White,Black,2,2,3,2,0,2,4,3,41,1,41,4,0,4,2,42,4,6,1,39,2,41,Black
1737482941,130,Black,White,2,2,3,2,0,2,5,3,39,1,39,2,0,5,2,40,4,6,5,37,2,39,Black
1737482941,131,White,Black,2,2,3,2,0,2,5,3,39,1,41,2,0,5,2,42,4,6,5,41,2,41,Black
1737482941,132,Black,White,2,2,3,2,0,3,4,3,41,1,43,2,0,4,2,44,4,6,1,43,2,43,Black
1737482941,133,White,Black,2,2,3,2,0,3,4,3,41,1,42,2,0,4,2,42,4,5,1,39,2,41,Black
1737482941,134,Black,White,2,1,3,2,0,2,4,3,38,1,37,2,0,4,2,39,4,5,2,39,2,38,Black
1737482941,135,White,Black,2,1,6,2,0,2,4,3,38,1,37,2,0,4,1,39,4,5,2,39,2,38,Black
1737482941,136,Black,White,2,2,6,3,0,3,4,4,39,2,38,2,0,4,1,40,4,5,1,39,2,39,Black
1737482941,137,White,Black,2,2,6,4,0,3,5,5,36,2,38,2,0,4,1,38,4,5,1,37,2,36,Black
1737482941,138,Black,White,2,2,6,4,0,4,5,5,36,2,39,2,0,4,1,39,4,4,2,38,2,36,Black
1737482941,139,White,Black,2,2,6,4,0,4,5,5,36,2,36,2,0,4,2,36,4,3,2,35,2,33,Black
1737482941,140,Black,White,2,2,6,3,0,4,5,4,37,1,37,2,0,4,2,37,2,3,2,35,3,34,Black
1737482941,141,White,Black,2,2,6,3,0,4,5,4,37,1,37,2,0,4,2,37,2,3,2,35,3,34,Black
1737482941,142,Black,White,2,0,6,3,0,3,5,4,35,1,35,2,0,4,2,35,2,3,1,33,3,34,Black
1737482941,143,White,Black,0,0,6,2,0,3,5,4,35,2,35,2,0,4,2,35,2,3,1,33,3,34,Black
